id,origin,type,category,tags,title_en,title_fr,keyword_en,keyword_fr,slug_en,path_en,slug_fr,path_fr,length,angle,notes,pair_of,status_en,status_fr,merged_into,cover
453,en,article,Ideas we refuse,"skepticism, ethics, honest answers",Do professional tarot readers believe in it?,,do tarot readers believe,,do-tarot-readers-believe,/blog/do-tarot-readers-believe/,,,900,the honest answer: 'I don't know how it works',,,todo,todo,,
454,en,article,Ideas we refuse,"skepticism, ethics, honest answers",What tarot readers argue about (and where I stand on each),,tarot community debates,,tarot-community-debates,/blog/tarot-community-debates/,,,1200,"reversals, fees, AI, pick-a-card",,,todo,todo,,
455,en,article,Learn,"workshops, practice, exercises",The first ten minutes of a tarot workshop: a card before a single explanation,,tarot workshop what to expect,,tarot-workshop-what-to-expect,/blog/tarot-workshop-what-to-expect/,,,900,"try first, explain after",,,todo,todo,,
456,en,article,Learn,"workshops, practice, exercises",Reading a card you’ve never seen: the exercise I use in every workshop,,read an unknown tarot card,,read-an-unknown-tarot-card,/blog/read-an-unknown-tarot-card/,,,1000,blind reading exercise,,,todo,todo,,
457,en,article,Learn,"workshops, practice, exercises",Colour first: the fastest way into any tarot card,,tarot colour meaning quick guide,,tarot-colour-meaning-quick-guide,/blog/tarot-colour-meaning-quick-guide/,,,900,"the grid, in practice",,,todo,todo,,
458,en,article,Learn,"workshops, practice, exercises",How to read three cards without a spread,,reading three cards together,,reading-three-cards-together,/blog/reading-three-cards-together/,,,1000,"number + element + colour, three times",,,todo,todo,,
459,en,article,Learn,"workshops, practice, exercises",Two cards side by side: how to read the movement between them,,two card tarot reading,,two-card-tarot-reading,/blog/two-card-tarot-reading/,,,900,1 next to 10 = page turning,,,todo,todo,,
460,en,article,Learn,"workshops, practice, exercises",What a spread full of Cups is telling you,,all cups in a reading,,all-cups-in-a-reading,/blog/all-cups-in-a-reading/,,,800,one plane only,,,todo,todo,,
461,en,article,Learn,"workshops, practice, exercises",What it means when no major arcana show up,,no major arcana in reading,,no-major-arcana-in-reading,/blog/no-major-arcana-in-reading/,,,800,it's all in your hands,,,todo,todo,,
462,en,article,Learn,"workshops, practice, exercises","Court cards: person, or state of mind? How to tell",,court card person or situation,,court-card-person-or-situation,/blog/court-card-person-or-situation/,,,900,,,,todo,todo,,
463,en,article,Learn,"workshops, practice, exercises",How to practise tarot when you have nobody to read for,,practise tarot alone,,practise-tarot-alone,/blog/practise-tarot-alone/,,,900,read the news; read a character; count,,,todo,todo,,
464,en,article,Learn,"workshops, practice, exercises",Reading for strangers online: how to find people who’ll tell you nothing,,find people to read tarot for,,find-people-to-read-tarot-for,/blog/find-people-to-read-tarot-for/,,,900,"Discord, groups, events",,,todo,todo,,
465,en,article,Learn,"workshops, practice, exercises",How to give feedback to another reader (without wrecking their confidence),,tarot reading feedback,,tarot-reading-feedback,/blog/tarot-reading-feedback/,,,800,,,,todo,todo,,
466,en,article,Learn,"workshops, practice, exercises",What to do with a card you’ve never liked,,card you dislike tarot,,card-you-dislike-tarot,/blog/card-you-dislike-tarot/,,,800,the card that mirrors you,,,todo,todo,,
467,en,article,Learn,"workshops, practice, exercises",How to build your own tarot spread in four questions,Créer son propre tirage en quatre questions,create your own tarot spread,créer son tirage tarot,create-your-own-tarot-spread,/blog/create-your-own-tarot-spread/,creer-son-tirage-tarot,/fr/blog/creer-son-tirage-tarot/,900,,,F131,todo,todo,,
468,en,article,Learn,"workshops, practice, exercises",Do you need to memorise reversals? A shortcut that works,,memorise reversed cards,,memorise-reversed-cards,/blog/memorise-reversed-cards/,,,800,blocked or in excess,,,todo,todo,,
469,en,article,Learn,"workshops, practice, exercises",Tarot and note-taking: the two columns that changed my accuracy,,tarot reading notes,,tarot-reading-notes,/blog/tarot-reading-notes/,,,900,said / confirmed,,,todo,todo,,
470,en,article,"Astrology, tested","astrology, chart, test",How to test your own birth chart in one evening (tick or cross),Comment lire son thème astral en une soirée,test your birth chart,comment lire son thème astral,test-your-birth-chart,/blog/test-your-birth-chart/,comment-lire-son-theme-astral,/fr/blog/comment-lire-son-theme-astral/,1200,the invoice method,,F188,todo,todo,,
471,en,article,"Astrology, tested","astrology, chart, test",Why Saturn tells the truth about you when the Sun doesn’t,,saturn in birth chart meaning,,saturn-in-birth-chart-meaning,/blog/saturn-in-birth-chart-meaning/,,,1000,75–90% vs a third,,,todo,todo,,
472,en,article,"Astrology, tested","astrology, chart, test",Lilith: the placement people recognise and never say out loud,,lilith in birth chart,,lilith-in-birth-chart,/blog/lilith-in-birth-chart/,,,1000,knock before opening,,,todo,todo,,
473,en,article,"Astrology, tested","astrology, chart, test",Chiron: the wound that made you good at helping other people,,chiron in birth chart,,chiron-in-birth-chart,/blog/chiron-in-birth-chart/,,,1000,the Hermit's lantern,,,todo,todo,,
474,en,article,"Astrology, tested","astrology, chart, test",Astrology for sceptics: what a one-in-three hit rate is actually worth,,does astrology work,,does-astrology-work,/blog/does-astrology-work/,,,1200,flattery scores a third too,,,todo,todo,,
475,en,article,"Astrology, tested","astrology, chart, test",Reading someone’s chart without their permission: don’t,,astrology consent ethics,,astrology-consent-ethics,/blog/astrology-consent-ethics/,,,800,,,,todo,todo,,
476,en,article,"Astrology, tested","astrology, chart, test","Your rising sign is the door, not the house",,rising sign meaning,,rising-sign-meaning-2,/blog/rising-sign-meaning-2/,,,900,,,,todo,todo,,
477,en,article,"Astrology, tested","astrology, chart, test",What astrology gets used for that it shouldn’t,,astrology excuses,,astrology-excuses,/blog/astrology-excuses/,,,900,'because I'm a Scorpio',,,todo,todo,,
478,en,article,"Astrology, tested","astrology, chart, test",Astrology and tarot together: the six cards where the sign changes the reading,,astrology in tarot reading,,astrology-in-tarot-reading,/blog/astrology-in-tarot-reading/,,,1000,,,,todo,todo,,
479,en,article,"Astrology, tested","astrology, chart, test",The decans: the layer of astrology hidden in the minor arcana,Les décans : la couche d’astrologie cachée dans les arcanes mineurs,tarot decans explained,décans tarot,tarot-decans-explained,/blog/tarot-decans-explained/,decans-tarot,/fr/blog/decans-tarot/,1000,,,F194,todo,todo,,
480,en,article,Trends,"AI, platforms, scams","I asked ChatGPT to read for me, then checked it the way I check myself",,chatgpt tarot reading test,,,,,,1600,the notebook applied to a machine,,,merged,todo,merged into /blog/is-ai-tarot-accurate/,
481,en,article,Trends,"AI, platforms, scams",Why AI can describe a card but not read a person,,ai tarot limits,,,,,,1000,'it doesn't breathe',,,merged,todo,merged into /blog/ai-tarot-vs-human/,
482,en,article,Trends,"AI, platforms, scams",Readers are being accused of using AI. Here’s how the accusation works,,accused of using ai tarot,,accused-of-using-ai-tarot,/blog/accused-of-using-ai-tarot/,,,1000,the Nyx case; filming to prove,,,todo,todo,,
483,en,article,Trends,"AI, platforms, scams",Should tarot readers use AI at all? Where I draw the line,Faut-il utiliser l’IA quand on est tarologue ? Où je place la limite,should tarot readers use ai,tarologue et IA,should-tarot-readers-use-ai,/blog/should-tarot-readers-use-ai/,tarologue-et-ia,/fr/blog/tarologue-et-ia/,900,"research yes, reading no",,F179,todo,todo,,
484,en,article,Trends,"AI, platforms, scams",Pick-a-card content isn’t the enemy. Bad pick-a-card content is,,pick a card criticism,,pick-a-card-criticism,/blog/pick-a-card-criticism/,,,1000,,,,written,todo,,
485,en,article,Trends,"AI, platforms, scams",Free readings as a hook: the funnel behind ‘I saw something serious’,,free reading scam funnel,,,,,,1000,the four signs,,,merged,todo,merged into /blog/how-to-spot-a-fake-tarot-reader/,
486,en,article,Trends,"AI, platforms, scams",What ‘entertainment purposes only’ actually means (and why I like it),,entertainment purposes only tarot,,entertainment-purposes-only-tarot,/blog/entertainment-purposes-only-tarot/,,,900,a promise not to pretend,,,todo,todo,,
487,en,article,Trends,"AI, platforms, scams",How to vet a tarot reader before you pay,Comment reconnaître un bon tarologue : les questions à lui poser avant de payer,how to choose a tarot reader,comment choisir un tarologue,,,comment-choisir-un-tarologue,/fr/blog/comment-choisir-un-tarologue/,1000,the questions to ask them,,F158,merged,todo,merged into /blog/how-to-spot-a-fake-tarot-reader/,
488,en,article,For readers,"readers, teaching, community",A hub for readers: what I wish had existed when I started,,tarot community for readers,,tarot-community-for-readers,/blog/tarot-community-for-readers/,,,900,the House's positioning,,,todo,todo,,
489,en,article,For readers,"readers, teaching, community",How to host a free reading night that stays honest,,host tarot event,,host-tarot-event,/blog/host-tarot-event/,,,1000,"the format: drawn at random, told nothing, misses said",,,todo,todo,,
490,en,article,For readers,"readers, teaching, community",Reading in public: what changes when twenty people are watching,,reading tarot in front of an audience,,reading-tarot-in-front-of-an-audience,/blog/reading-tarot-in-front-of-an-audience/,,,900,,,,todo,todo,,
491,en,article,For readers,"readers, teaching, community",How to answer ‘is this real?’ without defending yourself,,people ask if tarot is real,,people-ask-if-tarot-is-real,/blog/people-ask-if-tarot-is-real/,,,900,give the number,,,todo,todo,,
492,en,article,For readers,"readers, teaching, community",What to say when a reading lands too hard,,reading landed too hard,,reading-landed-too-hard,/blog/reading-landed-too-hard/,,,900,,,,todo,todo,,
493,en,article,For readers,"readers, teaching, community",Do you have to be spiritual to teach tarot?,,teaching tarot without spirituality,,teaching-tarot-without-spirituality,/blog/teaching-tarot-without-spirituality/,,,900,,,,todo,todo,,
494,en,article,For readers,"readers, teaching, community",Building a tarot practice without becoming a guru,,tarot business ethics,,tarot-business-ethics,/blog/tarot-business-ethics/,,,1000,"no ranks, no certificates",,,todo,todo,,
495,en,article,For readers,"readers, teaching, community","Certificates, lineages, initiations: what none of it proves","Formations, certificats, lignées : ce que rien de tout ça ne prouve",tarot certification,formation tarologue,tarot-certification,/blog/tarot-certification/,formation-tarologue,/fr/blog/formation-tarologue/,900,,,F214,todo,todo,,
496,en,article,Seasonal,"seasonal, transits",October is not when the veil thins. It’s when people finally ask,,samhain tarot readings,,samhain-tarot-readings,/blog/samhain-tarot-readings/,,,900,"why bookings spike, honestly",,,todo,todo,,
497,en,article,Seasonal,"seasonal, transits",A year-ahead reading that promises nothing and still helps,Tirage de l’année 2026 : douze cartes qui ne prédisent pas l’année,year ahead tarot reading,tirage de l'année 2026,year-ahead-tarot-reading-2,/blog/year-ahead-tarot-reading-2/,tirage-de-lannee-2026,/fr/blog/tirage-de-lannee-2026/,1000,,,F132,todo,todo,,
498,en,article,Seasonal,"seasonal, transits",Mercury retrograde: three weeks of blaming a planet,,mercury retrograde tarot,,mercury-retrograde-tarot,/blog/mercury-retrograde-tarot/,,,800,,,,todo,todo,,
499,en,article,Seasonal,"seasonal, transits","Eclipse season: why I read less, not more",,eclipse tarot reading,,eclipse-tarot-reading-2,/blog/eclipse-tarot-reading-2/,,,800,,,,todo,todo,,
500,en,article,Seasonal,"seasonal, transits","Saturn–Neptune at 0° Aries: what people expected, and what happened",,saturn neptune conjunction aries,,saturn-neptune-conjunction-aries,/blog/saturn-neptune-conjunction-aries/,,,1000,"published after the fact, with receipts",,,todo,todo,,
501,en,article,Seasonal,"seasonal, transits","Your Saturn return, without the doom",,saturn return advice,,saturn-return-advice,/blog/saturn-return-advice/,,,1000,,,,todo,todo,,
F1,fr,card page,Card meanings,"signification, major, arcane",,"Le Mat : signification de la lame, à l’endroit et à l’envers (tarot Rider-Waite-Smith)",,le mat tarot signification,,,le-mat-tarot-signification,/fr/blog/le-mat-tarot-signification/,1200,"les clés d'abord : nombre, élément, couleurs ; puis amour, travail, à l'envers",,,todo,todo,,
F2,fr,card page,Card meanings,"signification, major, arcane",,"Le Magicien : signification de la lame, à l’endroit et à l’envers (tarot Rider-Waite-Smith)",,le magicien tarot signification,,,le-magicien-tarot-signification,/fr/blog/le-magicien-tarot-signification/,1200,"les clés d'abord : nombre, élément, couleurs ; puis amour, travail, à l'envers",,,todo,todo,,
